id,type,date,date_unixtime,actor,actor_id,action,title,text,text_entities,members,new_icon_emoji_id,from,from_id,file,file_name,file_size,thumbnail,thumbnail_file_size,media_type,sticker_emoji,mime_type,width,height,reply_to_message_id,edited,edited_unixtime,reactions,photo,photo_file_size,forwarded_from,forwarded_from_id,duration_seconds
1,service,2024-11-08T02:53:42,1731002022,청량고추 회원 소통방,channel2387903573,migrate_from_group,청량고추 회원 소통방,,[],,,,,,,,,,,,,,,,,,,,,,,
2,service,2024-11-08T02:53:59,1731002039,안녕하세요,user1184627325,invite_members,,,[],"[""Rose""]",,,,,,,,,,,,,,,,,,,,,,
37,service,2024-11-08T03:10:52,1731003052,안녕하세요,user1184627325,topic_edit,,,[],,0,,,,,,,,,,,,,,,,,,,,,
38,service,2024-11-08T03:14:44,1731003284,미스틱핸즈 Mystic Hands,user1081717103,remove_members,,,[],"[""미스틱핸즈 Mystic Hands""]",,,,,,,,,,,,,,,,,,,,,,
39,service,2024-11-08T03:14:50,1731003290,미스틱핸즈 Mystic Hands,user1081717103,invite_members,,,[],"[""미스틱핸즈 Mystic Hands""]",,,,,,,,,,,,,,,,,,,,,,
42,service,2024-11-08T03:15:33,1731003333,Yungu Lee,user6373690112,invite_members,,,[],"[""Yungu Lee""]",,,,,,,,,,,,,,,,,,,,,,
45,service,2024-11-08T03:15:59,1731003359,MassageHome_SPA [ Danang-Hoian-HoChiMinh-HaNoi-NhaTrang-PhuQuoc 🍀 24-hour service 🗣 Call me if I don't reply to your message 🍀,user6333082627,invite_members,,,[],"[""MassageHome_SPA [ Danang-Hoian-HoChiMinh-HaNoi-NhaTrang-PhuQuoc 🍀 24-hour service 🗣 Call me if I don't reply to your message 🍀""]",,,,,,,,,,,,,,,,,,,,,,
47,service,2024-11-08T03:16:25,1731003385,미스틱핸즈 Mystic Hands,user1081717103,remove_members,,,[],"[""미스틱핸즈 Mystic Hands""]",,,,,,,,,,,,,,,,,,,,,,
48,service,2024-11-08T03:16:34,1731003394,미스틱핸즈 Mystic Hands,user1081717103,invite_members,,,[],"[""미스틱핸즈 Mystic Hands""]",,,,,,,,,,,,,,,,,,,,,,
52,service,2024-11-08T03:18:30,1731003510,미스틱핸즈 Mystic Hands,user1081717103,remove_members,,,[],"[""미스틱핸즈 Mystic Hands""]",,,,,,,,,,,,,,,,,,,,,,
53,service,2024-11-08T03:18:38,1731003518,미스틱핸즈 Mystic Hands,user1081717103,invite_members,,,[],"[""미스틱핸즈 Mystic Hands""]",,,,,,,,,,,,,,,,,,,,,,
62,service,2024-11-08T03:21:40,1731003700,,user7019036881,invite_members,,,[],[null],,,,,,,,,,,,,,,,,,,,,,
64,service,2024-11-08T03:23:02,1731003782,미스틱핸즈 Mystic Hands,user1081717103,remove_members,,,[],"[""미스틱핸즈 Mystic Hands""]",,,,,,,,,,,,,,,,,,,,,,
65,service,2024-11-08T03:23:06,1731003786,미스틱핸즈 Mystic Hands,user1081717103,invite_members,,,[],"[""미스틱핸즈 Mystic Hands""]",,,,,,,,,,,,,,,,,,,,,,
69,service,2024-11-08T03:32:00,1731004320,굴 리트,user6123895870,invite_members,,,[],"[""굴 리트""]",,,,,,,,,,,,,,,,,,,,,,
71,service,2024-11-08T03:40:14,1731004814,Hoya Kim,user6199830279,invite_members,,,[],"[""Hoya Kim""]",,,,,,,,,,,,,,,,,,,,,,
73,service,2024-11-08T03:52:42,1731005562,David Lee,user2071335069,invite_members,,,[],"[""David Lee""]",,,,,,,,,,,,,,,,,,,,,,
75,service,2024-11-08T03:53:23,1731005603,Kim Ds,user5938193854,invite_members,,,[],"[""Kim Ds""]",,,,,,,,,,,,,,,,,,,,,,
77,service,2024-11-08T04:08:03,1731006483,껍던씸,user6290644049,invite_members,,,[],"[""껍던씸""]",,,,,,,,,,,,,,,,,,,,,,
79,service,2024-11-08T04:45:50,1731008750,지니 이,user6663281669,invite_members,,,[],"[""지니 이""]",,,,,,,,,,,,,,,,,,,,,,
81,service,2024-11-08T05:00:52,1731009652,mmzzmmzzmmzz,user6015457582,invite_members,,,[],"[""mmzzmmzzmmzz""]",,,,,,,,,,,,,,,,,,,,,,
83,service,2024-11-08T06:22:20,1731014540,방벳영원한시간,user6536825633,invite_members,,,[],"[""방벳영원한시간""]",,,,,,,,,,,,,,,,,,,,,,
85,service,2024-11-08T06:28:23,1731014903,58541 임,user5224010298,invite_members,,,[],"[""58541 임""]",,,,,,,,,,,,,,,,,,,,,,
87,service,2024-11-08T06:48:07,1731016087,신 희철,user7192118530,invite_members,,,[],"[""신 희철""]",,,,,,,,,,,,,,,,,,,,,,
89,service,2024-11-08T06:50:39,1731016239,Jack Black,user1331819772,invite_members,,,[],"[""Jack Black""]",,,,,,,,,,,,,,,,,,,,,,
91,service,2024-11-08T06:56:35,1731016595,신 희철,user7192118530,remove_members,,,[],"[""신 희철""]",,,,,,,,,,,,,,,,,,,,,,
92,service,2024-11-08T07:12:15,1731017535,CW Jang,user6463388677,invite_members,,,[],"[""CW Jang""]",,,,,,,,,,,,,,,,,,,,,,
94,service,2024-11-08T07:29:23,1731018563,조우현(지당),user1497137204,invite_members,,,[],"[""조우현(지당)""]",,,,,,,,,,,,,,,,,,,,,,
96,service,2024-11-08T07:31:45,1731018705,조우현(지당),user1497137204,remove_members,,,[],"[""조우현(지당)""]",,,,,,,,,,,,,,,,,,,,,,
97,service,2024-11-08T07:46:54,1731019614,DH,user1083136328,invite_members,,,[],"[""DH""]",,,,,,,,,,,,,,,,,,,,,,
99,service,2024-11-08T07:47:33,1731019653,DH,user1083136328,remove_members,,,[],"[""DH""]",,,,,,,,,,,,,,,,,,,,,,
100,service,2024-11-08T08:02:06,1731020526,fabrikam,user39239714,invite_members,,,[],"[""fabrikam""]",,,,,,,,,,,,,,,,,,,,,,
102,service,2024-11-08T08:07:54,1731020874,윤,user6772696053,invite_members,,,[],"[""윤""]",,,,,,,,,,,,,,,,,,,,,,
104,service,2024-11-08T08:20:17,1731021617,나트랑밤깨비,user6002355384,invite_members,,,[],"[""나트랑밤깨비""]",,,,,,,,,,,,,,,,,,,,,,
106,service,2024-11-08T08:24:54,1731021894,박사장,user6212143656,invite_members,,,[],"[""박사장""]",,,,,,,,,,,,,,,,,,,,,,
108,service,2024-11-08T08:25:33,1731021933,윤,user6772696053,remove_members,,,[],"[""윤""]",,,,,,,,,,,,,,,,,,,,,,
109,service,2024-11-08T08:52:10,1731023530,sung In,user6860392408,invite_members,,,[],"[""sung In""]",,,,,,,,,,,,,,,,,,,,,,
111,service,2024-11-08T08:54:13,1731023653,B Y,user5816328226,invite_members,,,[],"[""B Y""]",,,,,,,,,,,,,,,,,,,,,,
113,service,2024-11-08T09:16:37,1731024997,,user7716120241,invite_members,,,[],[null],,,,,,,,,,,,,,,,,,,,,,
115,service,2024-11-08T09:20:15,1731025215,실버스트림,user868819444,invite_members,,,[],"[""실버스트림""]",,,,,,,,,,,,,,,,,,,,,,
117,service,2024-11-08T09:24:12,1731025452,창민 호,user6002321179,invite_members,,,[],"[""창민 호""]",,,,,,,,,,,,,,,,,,,,,,
119,service,2024-11-08T09:46:08,1731026768,Lucas,user5587910631,invite_members,,,[],"[""Lucas""]",,,,,,,,,,,,,,,,,,,,,,
121,service,2024-11-08T10:03:07,1731027787,H H,user5615787049,invite_members,,,[],"[""H H""]",,,,,,,,,,,,,,,,,,,,,,
123,service,2024-11-08T10:15:20,1731028520,insun Kim,user6278181709,invite_members,,,[],"[""insun Kim""]",,,,,,,,,,,,,,,,,,,,,,
125,service,2024-11-08T10:18:16,1731028696,미스터박,user7249452115,invite_members,,,[],"[""미스터박""]",,,,,,,,,,,,,,,,,,,,,,
127,service,2024-11-08T10:26:17,1731029177,dufguf,user7359920527,invite_members,,,[],"[""dufguf""]",,,,,,,,,,,,,,,,,,,,,,
129,service,2024-11-08T10:27:18,1731029238,Kelly,user7388903552,invite_members,,,[],"[""Kelly""]",,,,,,,,,,,,,,,,,,,,,,
131,service,2024-11-08T10:38:15,1731029895,박 경수,user1815892492,invite_members,,,[],"[""박 경수""]",,,,,,,,,,,,,,,,,,,,,,
133,service,2024-11-08T10:40:30,1731030030,-Boat U,user863661077,invite_members,,,[],"[""-Boat U""]",,,,,,,,,,,,,,,,,,,,,,
135,service,2024-11-08T10:46:23,1731030383,Jang Bogo,user5607589185,invite_members,,,[],"[""Jang Bogo""]",,,,,,,,,,,,,,,,,,,,,,
137,service,2024-11-08T10:52:23,1731030743,종수 홍,user5977408601,invite_members,,,[],"[""종수 홍""]",,,,,,,,,,,,,,,,,,,,,,
139,service,2024-11-08T11:09:21,1731031761,Doraemong Beo,user778575526,invite_members,,,[],"[""Doraemong Beo""]",,,,,,,,,,,,,,,,,,,,,,
141,service,2024-11-08T11:15:46,1731032146,미 끄덩,user6221851786,invite_members,,,[],"[""미 끄덩""]",,,,,,,,,,,,,,,,,,,,,,
143,service,2024-11-08T11:16:10,1731032170,깨비 도,user7737424528,invite_members,,,[],"[""깨비 도""]",,,,,,,,,,,,,,,,,,,,,,
145,service,2024-11-08T11:22:17,1731032537,깨비 도,user7737424528,remove_members,,,[],"[""깨비 도""]",,,,,,,,,,,,,,,,,,,,,,
146,service,2024-11-08T11:25:19,1731032719,Mire,user6844561542,invite_members,,,[],"[""Mire""]",,,,,,,,,,,,,,,,,,,,,,
148,service,2024-11-08T11:33:36,1731033216,Juho,user6740103900,invite_members,,,[],"[""Juho""]",,,,,,,,,,,,,,,,,,,,,,
150,service,2024-11-08T11:36:00,1731033360,Jonghyun CHOI,user5559886286,invite_members,,,[],"[""Jonghyun CHOI""]",,,,,,,,,,,,,,,,,,,,,,
152,service,2024-11-08T11:55:21,1731034521,H H,user5615787049,remove_members,,,[],"[""H H""]",,,,,,,,,,,,,,,,,,,,,,
153,service,2024-11-08T12:07:53,1731035273,Kelly,user7388903552,remove_members,,,[],"[""Kelly""]",,,,,,,,,,,,,,,,,,,,,,
154,service,2024-11-08T12:25:48,1731036348,Thanh,user5436975512,invite_members,,,[],"[""Thanh""]",,,,,,,,,,,,,,,,,,,,,,
156,service,2024-11-08T12:26:25,1731036385,parrot Cho,user6253977136,invite_members,,,[],"[""parrot Cho""]",,,,,,,,,,,,,,,,,,,,,,
158,service,2024-11-08T12:28:36,1731036516,insun Kim,user6278181709,remove_members,,,[],"[""insun Kim""]",,,,,,,,,,,,,,,,,,,,,,
159,service,2024-11-08T12:55:48,1731038148,Cima Kim,user847802346,invite_members,,,[],"[""Cima Kim""]",,,,,,,,,,,,,,,,,,,,,,
161,service,2024-11-08T13:20:01,1731039601,누리 이,user7372267277,invite_members,,,[],"[""누리 이""]",,,,,,,,,,,,,,,,,,,,,,
163,service,2024-11-08T14:12:25,1731042745,베트남 이장,user8177527023,invite_members,,,[],"[""베트남 이장""]",,,,,,,,,,,,,,,,,,,,,,
165,message,2024-11-08T14:12:30,1731042750,,,,,오홍,"[{""type"": ""plain"", ""text"": ""오홍""}]",,,베트남 이장,user8177527023,,,,,,,,,,,,,,,,,,,
166,message,2024-11-08T14:19:21,1731043161,,,,,소통방,"[{""type"": ""plain"", ""text"": ""소통방""}]",,,Lucas,user5587910631,,,,,,,,,,,,,,,,,,,
167,message,2024-11-08T14:23:48,1731043428,,,,,잡담방,"[{""type"": ""plain"", ""text"": ""잡담방""}]",,,베트남 이장,user8177527023,,,,,,,,,,,,,,,,,,,
168,message,2024-11-08T14:23:51,1731043431,,,,,,[],,,베트남 이장,user8177527023,(File not included. Change data exporting settings to download.),AnimatedSticker.tgs,7285,(File not included. Change data exporting settings to download.),3848,sticker,👋,application/x-tgsticker,512,512,,,,,,,,,
169,service,2024-11-08T15:02:30,1731045750,SWH⁴⁰,user1015744099,invite_members,,,[],"[""SWH⁴⁰""]",,,,,,,,,,,,,,,,,,,,,,
171,service,2024-11-08T15:13:20,1731046400,Dr. Kim,user7098547889,invite_members,,,[],"[""Dr. Kim""]",,,,,,,,,,,,,,,,,,,,,,
173,service,2024-11-08T15:24:49,1731047089,,user7368998474,invite_members,,,[],[null],,,,,,,,,,,,,,,,,,,,,,
179,service,2024-11-08T16:34:53,1731051293,DooDoo H,user7112599841,invite_members,,,[],"[""DooDoo H""]",,,,,,,,,,,,,,,,,,,,,,
181,message,2024-11-08T16:35:14,1731051314,,,,,에코시스템 좋네요,"[{""type"": ""plain"", ""text"": ""에코시스템 좋네요""}]",,,DooDoo H,user7112599841,,,,,,,,,,,,,,,,,,,
182,message,2024-11-08T16:35:18,1731051318,,,,,가격도 딱 나와있고,"[{""type"": ""plain"", ""text"": ""가격도 딱 나와있고""}]",,,DooDoo H,user7112599841,,,,,,,,,,,,,,,,,,,
183,message,2024-11-08T16:49:51,1731052191,,,,,아시는 곳. 소개 부탁드려도 될까요?,"[{""type"": ""plain"", ""text"": ""아시는 곳. 소개 부탁드려도 될까요?""}]",,,Dr. Kim,user7098547889,,,,,,,,,,,181,,,,,,,,
184,message,2024-11-08T16:50:07,1731052207,,,,,,[],,,미스틱핸즈 Mystic Hands,user1081717103,(File not included. Change data exporting settings to download.),sticker.webp,37500,(File not included. Change data exporting settings to download.),20130,sticker,💬,image/webp,512,512,,,,,,,,,
185,message,2024-11-08T16:51:48,1731052308,,,,,"어제 복귀 했슴다.11시 이후 걍 길가다가  걷다보면 삐끼들 마나요.혼자 다녀도 남자만 보이면 빠구리 하면서 쇼부 칩니다.70만동이면 되요.
가라오케,마사지 다 가봤지만 가성비 좋아요","[{""type"": ""plain"", ""text"": ""어제 복귀 했슴다.11시 이후 걍 길가다가  걷다보면 삐끼들 마나요.혼자 다녀도 남자만 보이면 빠구리 하면서 쇼부 칩니다.70만동이면 되요.\n가라오케,마사지 다 가봤지만 가성비 좋아요""}]",,,종수 홍,user5977408601,,,,,,,,,,,,,,,,,,,
186,message,2024-11-08T16:52:07,1731052327,,,,,청량고추님 제휴 목록에 다낭 에코시스템 본거에요 사용해본적은 없구요,"[{""type"": ""plain"", ""text"": ""청량고추님 제휴 목록에 다낭 에코시스템 본거에요 사용해본적은 없구요""}]",,,DooDoo H,user7112599841,,,,,,,,,,,183,,,,,,,,
187,message,2024-11-08T16:52:21,1731052341,,,,,물론 한국인 사장님 하는곳은 안전하긴 해요,"[{""type"": ""plain"", ""text"": ""물론 한국인 사장님 하는곳은 안전하긴 해요""}]",,,종수 홍,user5977408601,,,,,,,,,,,,,,,,,,,
188,service,2024-11-08T17:08:44,1731053324,장동철,user7293579428,invite_members,,,[],"[""장동철""]",,,,,,,,,,,,,,,,,,,,,,
190,message,2024-11-08T17:26:29,1731054389,,,,,고맙습니다.  다낭이었군여.  다낭갈 때 참고하겠습다,"[{""type"": ""plain"", ""text"": ""고맙습니다.  다낭이었군여.  다낭갈 때 참고하겠습다""}]",,,Dr. Kim,user7098547889,,,,,,,,,,,186,,,,,,,,
191,service,2024-11-08T17:34:37,1731054877,HHH,user7063799400,invite_members,,,[],"[""HHH""]",,,,,,,,,,,,,,,,,,,,,,
193,message,2024-11-08T17:47:39,1731055659,,,,,안녕하세요,"[{""type"": ""plain"", ""text"": ""안녕하세요""}]",,,장동철,user7293579428,,,,,,,,,,,,,,,,,,,
194,message,2024-11-08T17:47:53,1731055673,,,,,혹시 베트남 돈 에서 한국돈으로 환전 해주시는분 있으실까요?,"[{""type"": ""plain"", ""text"": ""혹시 베트남 돈 에서 한국돈으로 환전 해주시는분 있으실까요?""}]",,,장동철,user7293579428,,,,,,,,,,,,,,,,,,,
195,message,2024-11-08T17:53:06,1731055986,,,,,제휴환전 가능합니다,"[{""type"": ""plain"", ""text"": ""제휴환전 가능합니다""}]",,,베트남 이장,user8177527023,,,,,,,,,,,194,,,,,,,,
196,message,2024-11-08T17:53:24,1731056004,,,,,사이트에 올라와 있는곳 말씀 이신가요?,"[{""type"": ""plain"", ""text"": ""사이트에 올라와 있는곳 말씀 이신가요?""}]",,,장동철,user7293579428,,,,,,,,,,,,,,,,,,,
197,message,2024-11-08T17:53:50,1731056030,,,,,넵,"[{""type"": ""plain"", ""text"": ""넵""}]",,,베트남 이장,user8177527023,,,,,,,,,,,196,,,,,,,,
198,message,2024-11-08T17:53:54,1731056034,,,,,네 감사합니다,"[{""type"": ""plain"", ""text"": ""네 감사합니다""}]",,,장동철,user7293579428,,,,,,,,,,,,,,,,,,,
199,message,2024-11-08T18:07:50,1731056870,,,,,,[],,,베트남 이장,user8177527023,(File not included. Change data exporting settings to download.),AnimatedSticker.tgs,7285,(File not included. Change data exporting settings to download.),3848,sticker,👋,application/x-tgsticker,512,512,,,,,,,,,
200,service,2024-11-08T18:18:50,1731057530,Cho,user5770465847,invite_members,,,[],"[""Cho""]",,,,,,,,,,,,,,,,,,,,,,
202,message,2024-11-08T18:21:09,1731057669,,,,,,[],,,베트남 이장,user8177527023,(File not included. Change data exporting settings to download.),AnimatedSticker.tgs,12727,(File not included. Change data exporting settings to download.),4448,sticker,😨,application/x-tgsticker,512,512,,2024-11-10T12:34:53,1731209693,"[{""type"": ""emoji"", ""count"": 1, ""emoji"": ""👍"", ""recent"": [{""from"": ""Juho"", ""from_id"": ""user6740103900"", ""date"": ""2024-11-10T12:34:53""}]}]",,,,,
203,service,2024-11-08T18:32:13,1731058333,YOSHi,user1920964411,invite_members,,,[],"[""YOSHi""]",,,,,,,,,,,,,,,,,,,,,,
205,service,2024-11-08T18:35:21,1731058521,Jeason lee,user7363447893,invite_members,,,[],"[""Jeason lee""]",,,,,,,,,,,,,,,,,,,,,,
207,message,2024-11-08T18:44:30,1731059070,,,,,어서들 오세용,"[{""type"": ""plain"", ""text"": ""어서들 오세용""}]",,,베트남 이장,user8177527023,,,,,,,,,,,,,,,,,,,
208,message,2024-11-08T18:44:33,1731059073,,,,,,[],,,베트남 이장,user8177527023,(File not included. Change data exporting settings to download.),AnimatedSticker.tgs,15299,(File not included. Change data exporting settings to download.),3974,sticker,🍑,application/x-tgsticker,512,512,,,,,,,,,
209,service,2024-11-08T19:07:28,1731060448,Minnn 장,user6341268619,invite_members,,,[],"[""Minnn 장""]",,,,,,,,,,,,,,,,,,,,,,
211,service,2024-11-08T20:09:05,1731064145,박지성,user7130072839,invite_members,,,[],"[""박지성""]",,,,,,,,,,,,,,,,,,,,,,
213,message,2024-11-08T20:09:26,1731064166,,,,,호치민 1군 좀 아시는분 계실까요?,"[{""type"": ""plain"", ""text"": ""호치민 1군 좀 아시는분 계실까요?""}]",,,박지성,user7130072839,,,,,,,,,,,,,,,,,,,
214,message,2024-11-08T20:16:23,1731064583,,,,,호치민 현재로 조용할날이 없죠,"[{""type"": ""plain"", ""text"": ""호치민 현재로 조용할날이 없죠""}]",,,베트남 이장,user8177527023,,,,,,,,,,,213,,,,,,,,
215,message,2024-11-08T20:16:30,1731064590,,,,,1군 뿐만 아니라,"[{""type"": ""plain"", ""text"": ""1군 뿐만 아니라""}]",,,베트남 이장,user8177527023,,,,,,,,,,,,,,,,,,,
216,message,2024-11-08T20:16:47,1731064607,,,,,털리는게 일쑤라서 안타깝,"[{""type"": ""plain"", ""text"": ""털리는게 일쑤라서 안타깝""}]",,,베트남 이장,user8177527023,,,,,,,,,,,,,,,,,,,
217,message,2024-11-08T20:17:01,1731064621,,,,,아 저는 관광 목적으로 여쭤본건데,"[{""type"": ""plain"", ""text"": ""아 저는 관광 목적으로 여쭤본건데""}]",,,박지성,user7130072839,,,,,,,,,,,,,,,,,,,
218,message,2024-11-08T20:17:14,1731064634,,,,,이번에 두번째 놀러갈예정인데,"[{""type"": ""plain"", ""text"": ""이번에 두번째 놀러갈예정인데""}]",,,박지성,user7130072839,,,,,,,,,,,,,,,,,,,
219,message,2024-11-08T20:17:24,1731064644,,,,,유흥쪽으로 좀 알아보ㄹ라고,"[{""type"": ""plain"", ""text"": ""유흥쪽으로 좀 알아보ㄹ라고""}]",,,박지성,user7130072839,,,,,,,,,,,,,,,,,,,
220,message,2024-11-08T20:17:28,1731064648,,,,,"시티투어버스, 시장 등","[{""type"": ""plain"", ""text"": ""시티투어버스, 시장 등""}]",,,베트남 이장,user8177527023,,,,,,,,,,,,,,,,,,,
221,message,2024-11-08T20:17:55,1731064675,,,,,그리고 야시장등,"[{""type"": ""plain"", ""text"": ""그리고 야시장등""}]",,,베트남 이장,user8177527023,,,,,,,,,,,,,,,,,,,
222,message,2024-11-08T20:18:12,1731064692,,,,,그정도가 다 이지 않을까요,"[{""type"": ""plain"", ""text"": ""그정도가 다 이지 않을까요""}]",,,베트남 이장,user8177527023,,,,,,,,,,,,,,,,,,,
223,message,2024-11-08T20:18:34,1731064714,,,,,음,"[{""type"": ""plain"", ""text"": ""음""}]",,,박지성,user7130072839,,,,,,,,,,,,,,,,,,,
224,message,2024-11-08T20:18:51,1731064731,,,,,첫날은 에코걸좀 끼고 다닐까 고민중인데ㅔ풀빌라 잡오,"[{""type"": ""plain"", ""text"": ""첫날은 에코걸좀 끼고 다닐까 고민중인데ㅔ풀빌라 잡오""}]",,,박지성,user7130072839,,,,,,,,,,,,,,,,,,,
225,service,2024-11-08T20:24:07,1731065047,paragon,user5534503429,invite_members,,,[],"[""paragon""]",,,,,,,,,,,,,,,,,,,,,,
227,message,2024-11-08T20:44:28,1731066268,,,,,호치민쪽 황투랑 에코하는데가 많이 빠젓던데,"[{""type"": ""plain"", ""text"": ""호치민쪽 황투랑 에코하는데가 많이 빠젓던데""}]",,,베트남 이장,user8177527023,,,,,,,,,,,224,,,,,,,,
228,service,2024-11-08T21:16:35,1731068195,속이 살,user1034723718,invite_members,,,[],"[""속이 살""]",,,,,,,,,,,,,,,,,,,,,,
230,service,2024-11-08T22:25:04,1731072304,초롱이,user830282298,invite_members,,,[],"[""초롱이""]",,,,,,,,,,,,,,,,,,,,,,
232,service,2024-11-08T22:40:34,1731073234,LIM Steve,user915426914,invite_members,,,[],"[""LIM Steve""]",,,,,,,,,,,,,,,,,,,,,,
234,service,2024-11-08T23:34:27,1731076467,ZERO,user7164791918,invite_members,,,[],"[""ZERO""]",,,,,,,,,,,,,,,,,,,,,,
235,message,2024-11-08T23:40:17,1731076817,,,,,불금이구나아,"[{""type"": ""plain"", ""text"": ""불금이구나아""}]",,,베트남 이장,user8177527023,,,,,,,,,,,,2024-11-09T08:06:14,1731107174,"[{""type"": ""emoji"", ""count"": 1, ""emoji"": ""👍"", ""recent"": [{""from"": ""paragon"", ""from_id"": ""user5534503429"", ""date"": ""2024-11-09T08:06:14""}]}]",,,,,
236,message,2024-11-08T23:40:36,1731076836,,,,,,[],,,베트남 이장,user8177527023,(File not included. Change data exporting settings to download.),sticker.webp,48484,(File not included. Change data exporting settings to download.),26766,sticker,💬,image/webp,512,500,,,,,,,,,
237,service,2024-11-09T00:55:53,1731081353,A Kim,user6382261547,invite_members,,,[],"[""A Kim""]",,,,,,,,,,,,,,,,,,,,,,
239,service,2024-11-09T02:40:15,1731087615,ㅤ,user5112313354,invite_members,,,[],"[""ㅤ""]",,,,,,,,,,,,,,,,,,,,,,
241,service,2024-11-09T06:36:32,1731101792,워드 에드,user1183686289,invite_members,,,[],"[""워드 에드""]",,,,,,,,,,,,,,,,,,,,,,
243,service,2024-11-09T06:58:44,1731103124,상호 차,user7011393285,invite_members,,,[],"[""상호 차""]",,,,,,,,,,,,,,,,,,,,,,
245,service,2024-11-09T07:50:31,1731106231,EVAN,user5557930603,invite_members,,,[],"[""EVAN""]",,,,,,,,,,,,,,,,,,,,,,
247,service,2024-11-09T07:50:59,1731106259,Brad Kim,user1504101194,invite_members,,,[],"[""Brad Kim""]",,,,,,,,,,,,,,,,,,,,,,
249,service,2024-11-09T08:46:27,1731109587,JOSHUA HONG,user6761985859,invite_members,,,[],"[""JOSHUA HONG""]",,,,,,,,,,,,,,,,,,,,,,
251,service,2024-11-09T09:30:08,1731112208,윤,user7983832532,invite_members,,,[],"[""윤""]",,,,,,,,,,,,,,,,,,,,,,
253,service,2024-11-09T10:27:01,1731115621,룰루랄라,user64852512,invite_members,,,[],"[""룰루랄라""]",,,,,,,,,,,,,,,,,,,,,,
255,service,2024-11-09T10:33:08,1731115988,,user7469572210,invite_members,,,[],[null],,,,,,,,,,,,,,,,,,,,,,
257,service,2024-11-09T10:44:43,1731116683,hi,user6574765013,invite_members,,,[],"[""hi""]",,,,,,,,,,,,,,,,,,,,,,
259,service,2024-11-09T11:38:10,1731119890,yh choi,user5832456951,invite_members,,,[],"[""yh choi""]",,,,,,,,,,,,,,,,,,,,,,
261,service,2024-11-09T12:29:35,1731122975,JUNGGYU LEE,user288190055,invite_members,,,[],"[""JUNGGYU LEE""]",,,,,,,,,,,,,,,,,,,,,,
263,service,2024-11-09T12:58:24,1731124704,Mi,user1621809378,invite_members,,,[],"[""Mi""]",,,,,,,,,,,,,,,,,,,,,,
265,service,2024-11-09T14:20:24,1731129624,,user6687895711,invite_members,,,[],[null],,,,,,,,,,,,,,,,,,,,,,
267,message,2024-11-09T15:41:43,1731134503,,,,,역시 처야 제맛,"[{""type"": ""plain"", ""text"": ""역시 처야 제맛""}]",,,베트남 이장,user8177527023,,,,,,,,,,,,,,,,,,,
268,message,2024-11-09T15:41:45,1731134505,,,,,,[],,,베트남 이장,user8177527023,(File not included. Change data exporting settings to download.),sticker.webp,37500,(File not included. Change data exporting settings to download.),20130,sticker,💬,image/webp,512,512,,,,,,,,,
269,service,2024-11-09T16:19:36,1731136776,V Chan,user7523320997,invite_members,,,[],"[""V Chan""]",,,,,,,,,,,,,,,,,,,,,,
271,service,2024-11-09T16:41:53,1731138113,Hj Kim,user7124306984,invite_members,,,[],"[""Hj Kim""]",,,,,,,,,,,,,,,,,,,,,,
273,service,2024-11-09T17:09:33,1731139773,ㅣ ㅛ,user1094410427,invite_members,,,[],"[""ㅣ ㅛ""]",,,,,,,,,,,,,,,,,,,,,,
275,message,2024-11-09T17:10:25,1731139825,,,,,어서들 오세요,"[{""type"": ""plain"", ""text"": ""어서들 오세요""}]",,,베트남 이장,user8177527023,,,,,,,,,,,,,,,,,,,
276,message,2024-11-09T17:10:27,1731139827,,,,,,[],,,베트남 이장,user8177527023,(File not included. Change data exporting settings to download.),sticker.webp,37500,(File not included. Change data exporting settings to download.),20130,sticker,💬,image/webp,512,512,,,,,,,,,
277,service,2024-11-09T18:18:23,1731143903,P K,user761111731,invite_members,,,[],"[""P K""]",,,,,,,,,,,,,,,,,,,,,,
279,service,2024-11-09T18:53:29,1731146009,Tiger You,user7632999355,invite_members,,,[],"[""Tiger You""]",,,,,,,,,,,,,,,,,,,,,,
281,message,2024-11-09T19:00:40,1731146440,,,,,형님들 호치민 숙소 예약하려고하는데 단속 빡신가요ㅠㅠ 헌팅이든 ㄲㄱㅇ든 데리고 가기이 호텔도 에어비앤비도 들어닥치면 그냥 사망이라는데ㅠ,"[{""type"": ""plain"", ""text"": ""형님들 호치민 숙소 예약하려고하는데 단속 빡신가요ㅠㅠ 헌팅이든 ㄲㄱㅇ든 데리고 가기이 호텔도 에어비앤비도 들어닥치면 그냥 사망이라는데ㅠ""}]",,,미 끄덩,user6221851786,,,,,,,,,,,,,,,,,,,
282,message,2024-11-09T19:02:47,1731146567,,,,,네 요즘 빡신편이에요,"[{""type"": ""plain"", ""text"": ""네 요즘 빡신편이에요""}]",,,베트남 이장,user8177527023,,,,,,,,,,,281,,,,,,,,
283,message,2024-11-09T19:02:56,1731146576,,,,,자주 걸려서,"[{""type"": ""plain"", ""text"": ""자주 걸려서""}]",,,베트남 이장,user8177527023,,,,,,,,,,,,,,,,,,,
284,message,2024-11-09T19:03:01,1731146581,,,,,요즘 힘듬,"[{""type"": ""plain"", ""text"": ""요즘 힘듬""}]",,,베트남 이장,user8177527023,,,,,,,,,,,,,,,,,,,
